tfclass:id	tfclass:superclass	tfclass:class	tfclass:family	tfclass:subfamily	curated:uniprot_ac	tfclass:source	curated:uniprot_id	auto:protein_name	auto:gene_symbol	auto:gene_synonyms	auto:hgnc	auto:mgi	auto:entrez	GRECO_dbTF
2.3.4.0.46	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q8BIF9	http://tfclass.bioinf.med.uni-goettingen.de/	ZN787_MOUSE	Zinc finger protein 787	Znf787	Zfp787		1914359;	67109;	yes
2.3.4.0.48	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q96MX3	http://tfclass.bioinf.med.uni-goettingen.de/	ZNF48_HUMAN	Zinc finger protein 48 (Zinc finger protein 553)	ZNF48	ZNF553	13114;		197407;	yes
2.3.4.0.48	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q3US17	http://tfclass.bioinf.med.uni-goettingen.de/	ZNF48_MOUSE	Zinc finger protein 48 (Zinc finger protein 553)	Znf48	Zfp48 Zfp553 Znf553		2384725;	233887;	yes
2.3.4.0.49	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q9UEG4	http://tfclass.bioinf.med.uni-goettingen.de/	ZN629_HUMAN	Zinc finger protein 629 (Zinc finger protein 65)	ZNF629	KIAA0326 ZNF65	29008;		23361;	yes
2.3.4.0.49	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q6A085	http://tfclass.bioinf.med.uni-goettingen.de/	ZN629_MOUSE	Zinc finger protein 629	Znf629	Kiaa0326 Zfp629		2444524;	320683;	yes
2.3.4.0.5	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q96JG9	http://tfclass.bioinf.med.uni-goettingen.de/	ZN469_HUMAN	Zinc finger protein 469	ZNF469	KIAA1858	23216;			yes
2.3.4.0.50	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q96K58	http://tfclass.bioinf.med.uni-goettingen.de/	ZN668_HUMAN	Zinc finger protein 668	ZNF668		25821;		79759;	yes
2.3.4.0.50	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q8K2R5	http://tfclass.bioinf.med.uni-goettingen.de/	ZN668_MOUSE	Zinc finger protein 668	Znf668	Zfp668		2442943;	244219;	yes
2.3.4.0.51	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q8IZC7	http://tfclass.bioinf.med.uni-goettingen.de/	ZN101_HUMAN	Zinc finger protein 101 (Zinc finger protein HZF12)	ZNF101		12881;		94039;	yes
2.3.4.0.52	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q9BRH9	http://tfclass.bioinf.med.uni-goettingen.de/	ZN251_HUMAN	Zinc finger protein 251	ZNF251		13045;		90987;	yes
2.3.4.0.53	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	P59923	http://tfclass.bioinf.med.uni-goettingen.de/	ZN445_HUMAN	Zinc finger protein 445 (ZFP445) (Zinc finger protein 168) (Zinc finger protein with KRAB and SCAN domains 15)	ZNF445	ZFP445 ZKSCAN15 ZNF168	21018;		353274;	yes
2.3.4.0.53	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q8R2V3	http://tfclass.bioinf.med.uni-goettingen.de/	ZN445_MOUSE	Zinc finger protein 445	Znf445	Zfp445		2143340;	235682;	yes
2.3.4.0.54	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	P0C7X5	http://genexplain.com/tfclass/huTF_classification.html	ZN806_HUMAN	Zinc finger protein 806	ZNF806		33228;		646915;	no
2.3.4.0.56	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	P17040	http://tfclass.bioinf.med.uni-goettingen.de/	ZSC20_HUMAN	Zinc finger and SCAN domain-containing protein 20 (Zinc finger protein 31) (Zinc finger protein 360) (Zinc finger protein KOX29)	ZSCAN20	KOX29 ZNF31 ZNF360	13093;		7579;	yes
2.3.4.0.56	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	B2KFW1	http://tfclass.bioinf.med.uni-goettingen.de/	ZSC20_MOUSE	Zinc finger and SCAN domain-containing protein 20 (Zinc finger protein 31)	Zscan20	Zfp31		2679268;	269585;	yes
2.3.4.0.57	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q2M3X9	http://tfclass.bioinf.med.uni-goettingen.de/	ZN674_HUMAN	Zinc finger protein 674	ZNF674		17625;		641339;	yes
2.3.4.0.59	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	O14628	http://tfclass.bioinf.med.uni-goettingen.de/	ZN195_HUMAN	Zinc finger protein 195	ZNF195	ZNFP104	12986;		7748;	yes
2.3.4.0.60	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q6ZQV5	http://tfclass.bioinf.med.uni-goettingen.de/	ZN788_HUMAN	Putative KRAB domain-containing protein ZNF788 (Zinc finger family member 788, pseudogene)	ZNF788P	ZNF788	33112;		388507;	no
2.3.4.0.62	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q8N8L2	http://tfclass.bioinf.med.uni-goettingen.de/	ZN491_HUMAN	Zinc finger protein 491	ZNF491		23706;		126069;	yes
2.3.4.0.63	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q96MU6	http://tfclass.bioinf.med.uni-goettingen.de/	ZN778_HUMAN	Zinc finger protein 778	ZNF778		26479;		197320;	yes
2.3.4.0.64	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q8R1D1	http://tfclass.bioinf.med.uni-goettingen.de/	ZN426_MOUSE	Zinc finger protein 426	Znf426	Kiaa4237 Zfp426		1920248;	235028;	yes
2.3.4.0.64	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q9BUY5	http://tfclass.bioinf.med.uni-goettingen.de/	ZN426_HUMAN	Zinc finger protein 426	ZNF426		20725;		79088;	yes
2.3.4.0.65	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q9UJU3	http://genexplain.com/tfclass/huTF_classification.html	ZN112_HUMAN	Zinc finger protein 112 (Zfp-112) (Zinc finger protein 228)	ZNF112	ZFP112 ZNF228	12892;		7771;	yes
2.3.4.0.65	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q0VAW7	http://genexplain.com/tfclass/huTF_classification.html	ZN112_MOUSE	Zinc finger protein 112 (Zfp-112)	Znf112	Zfp112		1929115;	57745;	yes
2.3.4.0.67	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q8WXB4	http://tfclass.bioinf.med.uni-goettingen.de/	ZN606_HUMAN	Zinc finger protein 606 (Zinc finger protein 328)	ZNF606	KIAA1852 ZNF328	25879;		80095;	yes
2.3.4.0.68	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q8TB69	http://tfclass.bioinf.med.uni-goettingen.de/	ZN519_HUMAN	Zinc finger protein 519	ZNF519		30574;		162655;	yes
2.3.4.0.69	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q9HCX3	http://tfclass.bioinf.med.uni-goettingen.de/	ZN304_HUMAN	Zinc finger protein 304 (KRAB-containing zinc finger protein)	ZNF304		13505;		57343;	yes
2.3.4.0.7	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q9P1Z0	http://tfclass.bioinf.med.uni-goettingen.de/	ZBTB4_HUMAN	Zinc finger and BTB domain-containing protein 4 (KAISO-like zinc finger protein 1) (KAISO-L1)	ZBTB4	KIAA1538	23847;		57659;	yes
2.3.4.0.7	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q5F293	http://tfclass.bioinf.med.uni-goettingen.de/	ZBTB4_MOUSE	Zinc finger and BTB domain-containing protein 4	Zbtb4	Kiaa1538		1922830;	75580;	yes
2.3.4.0.70	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	P52740	http://tfclass.bioinf.med.uni-goettingen.de/	ZN132_HUMAN	Zinc finger protein 132	ZNF132		12916;		7691;	yes
2.3.4.0.71	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q9NQV7	http://tfclass.bioinf.med.uni-goettingen.de/	PRDM9_HUMAN	Histone-lysine N-methyltransferase PRDM9 (PR domain zinc finger protein 9) (PR domain-containing protein 9) (Protein-lysine N-methyltransferase PRDM9) (EC 2.1.1.-) ([histone H3]-lysine36 N-trimethyltransferase PRDM9) (EC 2.1.1.359) ([histone H3]-lysine4 N-trimethyltransferase PRDM9) (EC 2.1.1.354) ([histone H3]-lysine9 N-trimethyltransferase PRDM9) (EC 2.1.1.355) ([histone H4]-N-methyl-L-lysine20 N-methyltransferase PRDM9) (EC 2.1.1.362) ([histone H4]-lysine20 N-methyltransferase PRDM9) (EC 2.1.1.361)	PRDM9	PFM6	13994;		56979;	no
2.3.4.0.71	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q96EQ9	http://tfclass.bioinf.med.uni-goettingen.de/	PRDM9_MOUSE	Histone-lysine N-methyltransferase PRDM9 (Hybrid sterility protein 1) (Meiosis-induced factor containing a PR/SET domain and zinc-finger motif) (PR domain zinc finger protein 9) (PR domain-containing protein 9) (Protein-lysine N-methyltransferase PRDM9) (EC 2.1.1.-) ([histone H3]-lysine36 N-trimethyltransferase PRDM9) (EC 2.1.1.359) ([histone H3]-lysine4 N-trimethyltransferase PRDM9) (EC 2.1.1.354) ([histone H3]-lysine9 N-trimethyltransferase PRDM9) (EC 2.1.1.355) ([histone H4]-N-methyl-L-lysine20 N-methyltransferase PRDM9) (EC 2.1.1.362) ([histone H4]-lysine20 N-methyltransferase PRDM9) (EC 2.1.1.361)	Prdm9	Hst1 Meisetz		2384854;		no
2.3.4.0.72	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q13105	http://tfclass.bioinf.med.uni-goettingen.de/	ZBT17_HUMAN	Zinc finger and BTB domain-containing protein 17 (Myc-interacting zinc finger protein 1) (Miz-1) (Zinc finger protein 151) (Zinc finger protein 60)	ZBTB17	MIZ1 ZNF151 ZNF60	12936;		7709;	yes
2.3.4.0.72	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q60821	http://tfclass.bioinf.med.uni-goettingen.de/	ZBT17_MOUSE	Zinc finger and BTB domain-containing protein 17 (LP-1) (Polyomavirus late initiator promoter-binding protein) (Zinc finger protein 100) (Zfp-100) (Zinc finger protein 151) (Zinc finger protein Z13)	Zbtb17	Zfp100 Znf151		107410;	22642;	yes
2.3.4.0.73	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q9C0G0	http://tfclass.bioinf.med.uni-goettingen.de/	ZN407_HUMAN	Zinc finger protein 407	ZNF407	KIAA1703	19904;		55628;	no
2.3.4.0.74	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q66K89	http://tfclass.bioinf.med.uni-goettingen.de/	E4F1_HUMAN	Transcription factor E4F1 (EC 2.3.2.27) (E4F transcription factor 1) (Putative E3 ubiquitin-protein ligase E4F1) (RING-type E3 ubiquitin transferase E4F1) (Transcription factor E4F) (p120E4F) (p50E4F)	E4F1	E4F	3121;		1877;	yes
2.3.4.0.74	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q8CCE9	http://tfclass.bioinf.med.uni-goettingen.de/	E4F1_MOUSE	Transcription factor E4F1 (EC 2.3.2.27) (E4F transcription factor 1) (Putative E3 ubiquitin-protein ligase E4F1) (RING-type E3 ubiquitin transferase E4F1) (Transcription factor E4F) (Transcription factor phi AP3) (p120E4F)	E4f1			109530;	13560;	yes
2.3.4.0.75	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q96JM2	http://tfclass.bioinf.med.uni-goettingen.de/	ZN462_HUMAN	Zinc finger protein 462 (Zinc finger PBX1-interacting protein) (ZFPIP)	ZNF462	KIAA1803	21684;		58499;	no
2.3.4.0.75	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	B1AWL2	http://tfclass.bioinf.med.uni-goettingen.de/	ZN462_MOUSE	Zinc finger protein 462 (Zinc finger PBX1-interacting protein) (ZFPIP)	Znf462	Zfp462		107690;	242466;	no
2.3.4.0.76	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q9H582	http://tfclass.bioinf.med.uni-goettingen.de/	ZN644_HUMAN	Zinc finger protein 644 (Zinc finger motif enhancer-binding protein 2) (Zep-2)	ZNF644	KIAA1221 ZEP2	29222;		84146;	yes
2.3.4.0.8	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	Q8NAP3	http://tfclass.bioinf.med.uni-goettingen.de/	ZBT38_HUMAN	Zinc finger and BTB domain-containing protein 38	ZBTB38		26636;		253461;	yes
2.3.4.0.9	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	Unclassified	O15060	http://tfclass.bioinf.med.uni-goettingen.de/	ZBT39_HUMAN	Zinc finger and BTB domain-containing protein 39	ZBTB39	KIAA0352	29014;		9880;	yes
2.3.4.1.1	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF417-like	Q8TAU3	http://tfclass.bioinf.med.uni-goettingen.de/	ZN417_HUMAN	Zinc finger protein 417	ZNF417		20646;		147687;	yes
2.3.4.1.2	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF417-like	Q96SQ5	http://tfclass.bioinf.med.uni-goettingen.de/	ZN587_HUMAN	Zinc finger protein 587	ZNF587		30955;		84914;	yes
2.3.4.1.3	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF417-like	Q9H707	http://tfclass.bioinf.med.uni-goettingen.de/	ZN552_HUMAN	Zinc finger protein 552	ZNF552		26135;		79818;	yes
2.3.4.1.4	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF417-like	B7Z6K7	http://tfclass.bioinf.med.uni-goettingen.de/	ZN814_HUMAN	Zinc finger protein 814	ZNF814		33258;		730051;	yes
2.3.4.1.5	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF417-like	Q8TF45	http://tfclass.bioinf.med.uni-goettingen.de/	ZN418_HUMAN	Zinc finger protein 418	ZNF418	KIAA1956	20647;		147686;	yes
2.3.4.1.6	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF417-like	Q13398	http://tfclass.bioinf.med.uni-goettingen.de/	ZN211_HUMAN	Zinc finger protein 211 (Zinc finger protein C2H2-25)	ZNF211		13003;		10520;	yes
2.3.4.1.7	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF417-like	Q9Y2P7	http://tfclass.bioinf.med.uni-goettingen.de/	ZN256_HUMAN	Zinc finger protein 256 (Bone marrow zinc finger 3) (BMZF-3)	ZNF256	BMZF3	13049;		10172;	yes
2.3.4.1.8	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF417-like	E7ETH6	http://tfclass.bioinf.med.uni-goettingen.de/	Z587B_HUMAN	Zinc finger protein 587B	ZNF587B		37142;		100293516;	yes
2.3.4.10.1	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF512	Q96ME7	http://tfclass.bioinf.med.uni-goettingen.de/	ZN512_HUMAN	Zinc finger protein 512	ZNF512	KIAA1805	29380;		84450;	yes
2.3.4.10.1	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF512	Q69Z99	http://tfclass.bioinf.med.uni-goettingen.de/	ZN512_MOUSE	Zinc finger protein 512	Znf512	Kiaa1805 Zfp512		1917345;	269639;	yes
2.3.4.10.2	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF512	Q96KM6	http://tfclass.bioinf.med.uni-goettingen.de/	Z512B_HUMAN	Zinc finger protein 512B	ZNF512B	KIAA1196	29212;		57473;	yes
2.3.4.11.1	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF658	Q5TYW1	http://tfclass.bioinf.med.uni-goettingen.de/	ZN658_HUMAN	Zinc finger protein 658	ZNF658		25226;		26149;	yes
2.3.4.11.2	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF658	Q4V348	http://genexplain.com/tfclass/huTF_classification.html	Z658B_HUMAN	Zinc finger protein 658B	ZNF658B		32033;			yes
2.3.4.12.1	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF423-like	Q2M1K9	http://tfclass.bioinf.med.uni-goettingen.de/	ZN423_HUMAN	Zinc finger protein 423 (Olf1/EBF-associated zinc finger protein) (hOAZ) (Smad- and Olf-interacting zinc finger protein)	ZNF423	KIAA0760 NPHP14 OAZ	16762;		23090;	yes
2.3.4.12.1	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF423-like	Q80TS5	http://tfclass.bioinf.med.uni-goettingen.de/	ZN423_MOUSE	Zinc finger protein 423 (Early B-cell factor-associated zinc finger protein) (Olf1/EBF-associated zinc finger protein) (Smad- and Olf-interacting zinc finger protein)	Znf423	Ebfaz Kiaa0760 Nur12 Oaz Zfp423		1891217;	94187;	yes
2.3.4.12.2	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF423-like	Q96K83	http://tfclass.bioinf.med.uni-goettingen.de/	ZN521_HUMAN	Zinc finger protein 521 (Early hematopoietic zinc finger protein) (LYST-interacting protein 3)	ZNF521	EHZF LIP3	24605;		25925;	yes
2.3.4.12.2	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF423-like	Q6KAS7	http://tfclass.bioinf.med.uni-goettingen.de/	ZN521_MOUSE	Zinc finger protein 521 (Ecotropic viral integration site 3 protein)	Znf521	Evi3 Zfp521		95459;	225207;	yes
2.3.4.13.1	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF639-like	Q9UID6	http://tfclass.bioinf.med.uni-goettingen.de/	ZN639_HUMAN	Zinc finger protein 639 (Zinc finger protein ANC_2H01) (Zinc finger protein ZASC1)	ZNF639	ZASC1	30950;		51193;	yes
2.3.4.13.1	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF639-like	Q99KZ6	http://tfclass.bioinf.med.uni-goettingen.de/	ZN639_MOUSE	Zinc finger protein 639 (Zinc finger protein ZASC1)	Znf639	Zasc1 Zfp639		1915028;	67778;	yes
2.3.4.13.2	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF639-like	Q9Y462	http://tfclass.bioinf.med.uni-goettingen.de/	ZN711_HUMAN	Zinc finger protein 711 (Zinc finger protein 6)	ZNF711	CMPX1 ZNF6	13128;		7552;	yes
2.3.4.13.2	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	ZNF639-like	A2ANX9	http://tfclass.bioinf.med.uni-goettingen.de/	ZN711_MOUSE	Zinc finger protein 711	Znf711	Zfp711		3045342;		yes
2.3.4.14.1	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	EVI1-like	Q03112	http://tfclass.bioinf.med.uni-goettingen.de/	MECOM_HUMAN	Histone-lysine N-methyltransferase MECOM (EC 2.1.1.367) (Ecotropic virus integration site 1 protein homolog) (EVI-1) (MDS1 and EVI1 complex locus protein) (Myelodysplasia syndrome 1 protein) (Myelodysplasia syndrome-associated protein 1)	MECOM	EVI1 MDS1 PRDM3	3498;		2122;	yes
2.3.4.14.1	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	EVI1-like	P14404	http://tfclass.bioinf.med.uni-goettingen.de/	MECOM_MOUSE	Histone-lysine N-methyltransferase MECOM (EC 2.1.1.367) (Ecotropic virus integration site 1 protein) (EVI-1) (MDS1 and EVI1 complex locus protein) (Myelodysplasia syndrome 1 protein homolog)	Mecom	Evi1 Mds1 Prdm3		95457;	14013;	yes
2.3.4.14.2	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	EVI1-like	Q9HAZ2	http://tfclass.bioinf.med.uni-goettingen.de/	PRD16_HUMAN	Histone-lysine N-methyltransferase PRDM16 (EC 2.1.1.367) (PR domain zinc finger protein 16) (PR domain-containing protein 16) (Transcription factor MEL1) (MDS1/EVI1-like gene 1)	PRDM16	KIAA1675 MEL1 PFM13	14000;		63976;	yes
2.3.4.14.2	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	EVI1-like	A2A935	http://tfclass.bioinf.med.uni-goettingen.de/	PRD16_MOUSE	Histone-lysine N-methyltransferase PRDM16 (EC 2.1.1.367) (PR domain zinc finger protein 16) (PR domain-containing protein 16) (Transcription factor MEL1) (MDS1/EVI1-like gene 1)	Prdm16	Kiaa1675 Mel1		1917923;	70673;	yes
2.3.4.15.1	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	BCL11	Q9H165	http://tfclass.bioinf.med.uni-goettingen.de/	BC11A_HUMAN	B-cell lymphoma/leukemia 11A (BCL-11A) (B-cell CLL/lymphoma 11A) (COUP-TF-interacting protein 1) (Ecotropic viral integration site 9 protein homolog) (EVI-9) (Zinc finger protein 856)	BCL11A	CTIP1 EVI9 KIAA1809 ZNF856	13221;		53335;	yes
2.3.4.15.1	Zinc-coordinating DNA-binding domains	C2H2 zinc finger factors	Multiple dispersed zinc fingers	BCL11	Q9QYE3	http://tfclass.bioinf.med.uni-goettingen.de/	BC11A_MOUSE	B-cell lymphoma/leukemia 11A (BCL-11A) (B-cell CLL/lymphoma 11A) (COUP-TF-interacting protein 1) (Ecotropic viral integration site 9 protein) (EVI-9)	Bcl11a	Ctip1 Evi9 Kiaa1809		106190;	14025;	yes
